,Site,Habitat,Protection,Cluster,GPS file name,Month,Elevation,Lat,Long,Primary1000,Primary1000km,Secondary200,Secondary200km,House1000,House1000km,Non_Ground_Truthed_Habitat,Habitat_code,Dist_Corc,Dist_Corc_km,Dist_Corc_scaled,Secondary50,OldGrowth50,Secondary100,OldGrowth100,Secondary200,OldGrowth200,Secondary300,OldGrowth300,OldGrowth400,Secondary400,Secondary500,OldGrowth500,Secondary750,OldGrowth750,Secondary1000,OldGrowth1000,Secondary2000,OldGrowth2000,Secondary3000,OldGrowth3000,OldGrowth4000,Secondary4000,OldGrowth5000,Secondary5000,Mangrove50,Mangrove100,Mangrove200,Mangrove300,Mangrove400,Mangrove500,Mangrove750,Mangrove1000,Mangrove2000,Mangrove3000,Mangrove4000,Mangrove5000,ForestCover50,ForestCover100,ForestCover200,ForestCover300,ForestCover400,ForestCover500,ForestCover750,ForestCover1000,ForestCover2000,ForestCover3000,ForestCover4000,ForestCover5000,Diversity50,Diversity100,Diversity200,Diversity300,Diversity400,Diversity500,Diversity750,Diversity1000,Diversity2000,Diversity3000,Diversity4000,Diversity5000
288,SQ282_Site_6,Secondary,GD Forest Reserve,SQ282,282AUDIO6FOR,December,255.727722,8.759365,-83.410671,1976.865365,1.976865365,81.74765631,0.081747656,910.6709439,0.910670944,Palm,PM,22058.14635,22.05814635,0.432079901,0.804395219,0.195604781,0.628283909,0.371716091,0.722513215,0.277486785,0.848252795,0.151747205,0.152717374,0.824166451,0.785289161,0.188186838,0.716182981,0.271087362,0.68670566,0.297388778,0.750220092,0.20071221,0.75880684,0.157084016,0.122606364,0.722783466,0.101904411,0.680357831,0,0,0,0,0,0,0,0,0,0,0.002099686,0,1,1,1,1,0.976883825,0.973475999,0.987270343,0.984094438,0.950932302,0.915890856,0.84538983,0.782262242,0.494248652,0.6598627,0.590563989,0.425727858,0.533444712,0.600413502,0.648480011,0.684612126,0.715005613,0.780826735,0.806381891,0.820275441
289,SQ282_Site_7,Secondary,GD Forest Reserve,SQ282,282AUDIO7NEFOR,December,146.581528,8.772605,-83.390036,502.6093725,0.502609373,0,0,2509.945656,2.509945656,Grassland,PM,19579.95307,19.57995307,0.383536497,0.627642063,0.372357937,0.634798239,0.365201761,0.864318198,0.135681801,0.932642747,0.067357253,0.060848677,0.939151322,0.939531881,0.060468119,0.945416023,0.038072199,0.94008392,0.027085693,0.867028987,0.040095718,0.82643908,0.080331057,0.099866788,0.767222224,0.097510662,0.70573032,0,0,0,0,0,0,0,0,0,0.0000357,0,0.00222308,1,1,0.999999999,1,0.999999999,1,0.983488222,0.967169613,0.907124705,0.906770137,0.867089012,0.803240982,0.660198699,0.656352503,0.397046588,0.246748704,0.22929633,0.22825363,0.245255743,0.267991392,0.489726993,0.620751822,0.77735459,0.928872497
290,SQ282_Site_8,Secondary,GD Forest Reserve,SQ282,282AUDIO8WFOR,December,189.989532,8.769989,-83.393597,1608.325959,1.608325959,0,0,2546.04473,2.54604473,Secondary,SEC,22001.78818,22.00178818,0.430975945,1,0,1,0,1,0,1,0,0.014839321,0.985160679,0.987749904,0.011898012,0.928230576,0.03997991,0.913800836,0.0570338,0.841181615,0.074508533,0.798270825,0.112525865,0.109780571,0.773807294,0.099112207,0.699124709,0,0,0,0,0,0,0,0,0,0.000456949,0,0.002140632,1,1,1,1,1,0.999647916,0.968210486,0.970834636,0.915690148,0.91079669,0.883587865,0.798236916,0,0,0,0,0.077209257,0.06769906,0.307470442,0.348816515,0.560055396,0.687151185,0.770271345,0.923247693
291,SQ283_Site_1,Grassland,GD Forest Reserve,SQ282,283 AUDIO1GRASS,December,21.761234,8.776363,-83.380752,0,0,410.3216473,0.410321647,2994.420873,2.994420873,Secondary,SEC,16326.17535,16.32617535,0.319800772,0.066149544,0,0.250816465,0,0.414523777,0,0.59368563,0.00334943,0.001883845,0.709410081,0.757884143,0.00120558,0.782286211,0.012339353,0.830044829,0.020842688,0.869340715,0.041982391,0.820832967,0.03332152,0.0719401,0.75452053,0.086853304,0.725394993,0,0,0,0,0,0,0,0,0,0,0.002796647,0.002349026,0.066149544,0.250816465,0.414523777,0.59703506,0.711293926,0.759089723,0.794625564,0.850887517,0.911323106,0.854154487,0.82646063,0.812248297,0.243563156,0.563230347,0.678462792,0.694896282,0.614048705,0.561101694,0.571400715,0.51906311,0.475728529,0.606226615,0.837568201,0.896374158
292,SQ283_Site_2,Secondary,GD Forest Reserve,SQ282,283 2FOR,December,65.167725,8.772836,-83.381167,0,0,655.9580576,0.655958058,1951.606137,1.951606137,Old Growth,OG,22909.69307,22.90969307,0.448760189,1,0,1,0,0.812427032,0,0.706560481,0,0.007703001,0.727015474,0.799618394,0.008439167,0.855183268,0.020989955,0.849886356,0.04045819,0.872615845,0.043373331,0.842649896,0.035909052,0.079745404,0.757329564,0.089775543,0.706504904,0,0,0,0,0,0,0,0,0,0.002575844,0.002683625,0.001914611,1,1,0.812427032,0.706560481,0.734718475,0.808057561,0.876173223,0.890344546,0.915989176,0.878558948,0.837074968,0.796280447,0,0,0.482684544,0.603102507,0.621280864,0.535919606,0.473541798,0.510389081,0.463082961,0.57078439,0.814537216,0.912004296
293,SQ283_Site_3,Secondary,GD Forest Reserve,SQ282,283AUDIO3FOREST,December,104.694099,8.772776,-83.378103,213.8940054,0.213894005,676.4410848,0.676441085,2466.06341,2.46606341,Palm,PM,22561.41607,22.56141607,0.441938061,1,0,0.987146164,0,0.910408164,0,0.916189315,0,0.007796077,0.911557691,0.851983896,0.032668776,0.84493267,0.03191836,0.808906071,0.075384056,0.875271664,0.043202861,0.82403632,0.044989021,0.069029908,0.763530825,0.08379304,0.713266946,0,0,0,0,0,0,0,0,0,0.002986121,0,0.00181385,1,0.987146164,0.910408164,0.916189315,0.919353768,0.884652672,0.87685103,0.884290127,0.918474525,0.869025341,0.832560733,0.797059986,0,0.068737928,0.301592463,0.280552684,0.325295474,0.497376164,0.51023324,0.615974452,0.456712686,0.598287296,0.787896561,0.895945408
294,SQ283_Site_4,Secondary,GD Forest Reserve,SQ282,283AUDIO4FOR,December,169.882339,8.787257,-83.367832,0,0,417.5482401,0.41754824,736.8609858,0.736860986,Secondary,PM,22748.65429,22.74865429,0.445605725,1,0,1,0,1,0,1,0,0,1,0.995177814,0.004822186,0.960143645,0.039856355,0.930294245,0.029814716,0.688351437,0.031168339,0.726440588,0.032470935,0.034735301,0.775147044,0.035227503,0.760280092,0,0,0,0,0,0,0,0,0.0000282,0.00020095,0.000113022,0.00345541,1,1,1,1,1,1,1,0.960108961,0.719519776,0.758911523,0.809882345,0.795507595,0,0,0,0,0,0.030534626,0.167487367,0.300462658,0.866819386,0.832301154,0.75890498,0.883662911
295,SQ283_Site_5,Secondary,GD Forest Reserve,SQ282,283AUDIO5,December,162.526062,8.792451,-83.37037,0,0,0,0,437.8775239,0.437877524,Secondary,SEC,24709.66215,24.70966215,0.484018386,1,0,1,0,1,0,1,0,0,1,0.988965884,0.000305722,0.963685723,0.018572362,0.92911838,0.019788175,0.726418567,0.026304184,0.727819681,0.022104631,0.024884396,0.773718934,0.030366032,0.759080444,0,0,0,0,0,0,0,0,0,0,0.000666501,0.003080672,1,1,1,1,1,0.989271606,0.982258085,0.948906555,0.752722751,0.749924312,0.79860333,0.789446476,0,0,0,0,0,0.062098952,0.181210017,0.297887431,0.804431478,0.818274096,0.756086047,0.874287682
296,SQ283_Site_6,Palm,GD Forest Reserve,SQ282,283AUDIO6PALM,December,134.798599,8.768588,-83.366147,500.8663977,0.500866398,622.6778369,0.622677837,3615.917919,3.615917919,Grassland,GRA,25024.5338,25.0245338,0.490186162,1,0,0.999985594,0,0.924315438,0,0.921571601,0,0.000688399,0.93627022,0.919967027,0.017504422,0.876395577,0.06405324,0.869811446,0.066510964,0.760779861,0.08655158,0.787526304,0.063778849,0.064686368,0.754334213,0.064097808,0.705329557,0,0,0,0,0,0,0,0,0,0.003707033,0.002901488,0.002210123,1,0.999985594,0.924315438,0.921571601,0.936958619,0.937471449,0.940448817,0.93632241,0.847331441,0.851305153,0.819020581,0.769427365,0,0.000174935,0.268100923,0.274914096,0.240910902,0.32088937,0.459639611,0.476953977,0.711737399,0.723580347,0.807732717,0.87792058
297,SQ283_Site_7,Secondary,GD Forest Reserve,SQ282,283AUDIO7FOR,December,143.879105,8.76384,-83.368697,1790.616662,1.790616662,528.0494849,0.528049485,6872.204042,6.872204042,Secondary,SEC,23167.47694,23.16747694,0.453809717,0.546509679,0,0.500568954,0,0.649630394,0.038238237,0.743126736,0.034983914,0.019676265,0.798128328,0.834296988,0.012920801,0.897177288,0.023690942,0.909452388,0.029902074,0.812693575,0.088774976,0.775860471,0.075362391,0.069243141,0.732051532,0.068809291,0.669742199,0,0,0,0,0,0,0,0,0.001444635,0.004771504,0.003299106,0.002195669,0.546509679,0.500568954,0.687868631,0.77811065,0.817804593,0.847217789,0.92086823,0.939354462,0.901468551,0.851222862,0.801294673,0.73855149,0.688814619,0.693146533,0.768449964,0.671993698,0.567481429,0.494375932,0.386741422,0.361241448,0.61989028,0.736178509,0.785951916,0.89123227
298,Tarde_Site_1,Old Growth,GD Forest Reserve,Tarde,LaTarde 1,February,336,8.554042,-83.480306,0,0,0,0,0,0,Old Growth,OG,3092.056253,3.092056253,0.060567889,0,1,0.002417836,0.997582164,0.136494578,0.863505422,0.23457247,0.76542753,0.773655866,0.226344133,0.227743154,0.760206219,0.247970457,0.743452478,0.31694971,0.678225904,0.397390339,0.586023226,0.452195556,0.518796608,0.43372863,0.539342973,0.413176229,0.550616952,0,0,0,0,0,0,0,0,0.001800034,0.00142991,0.002484057,0.003047923,1,1,1,1,0.999999999,0.987949373,0.991422935,0.995175614,0.983413565,0.970992164,0.973071603,0.963793181,0,0.016982088,0.398548736,0.544742552,0.534821041,0.598624093,0.606993507,0.653250757,0.762941418,0.817475322,0.812218529,0.840328055
299,Tarde_Site_2,Old Growth,GD Forest Reserve,Tarde,LaTarde 2,February,382,8.556029,-83.475902,0,0,0,0,0,0,Old Growth,OG,0,0,0,0,1,0,1,0,1,0.095734128,0.904265872,0.712345366,0.287654634,0.346799644,0.647319613,0.289630813,0.701792065,0.340995981,0.654179602,0.423763309,0.544249446,0.504926025,0.461655925,0.40620447,0.55930177,0.387511287,0.570353999,0,0,0,0,0,0,0,0,0.002815761,0.001742687,0.00260887,0.003047054,1,1,1,1,1,0.994119257,0.991422878,0.995175583,0.968012755,0.96658195,0.96550624,0.957865286,0,0,0,0.31560749,0.6000383,0.678996622,0.604053605,0.642776969,0.819276414,0.831606118,0.820687282,0.850794722
300,Tarde_Site_3,Old Growth,GD Forest Reserve,Tarde,LaTarde 3,February,339,8.560161,-83.478311,0,0,68.66242092,0.068662421,0,0,Teak,TK,52.45875552,0.052458756,0.001027574,0,1,0,1,0.016159072,0.983355932,0.050864758,0.90891436,0.848208028,0.12163348,0.240825722,0.739874132,0.284004967,0.706026908,0.375649815,0.610379751,0.487517431,0.482261231,0.512672411,0.452245159,0.384813344,0.578105679,0.375908793,0.580727228,0,0,0,0,0,0,0,0,0,0,0.001585363,0.002469609,1,1,0.999515004,0.959779118,0.969841508,0.980699854,0.990031875,0.986029566,0.969778662,0.96491757,0.962919023,0.956636021,0,0,0.08686656,0.367554861,0.501484016,0.641954991,0.649201166,0.728791644,0.813545144,0.823040568,0.822178331,0.851907262
301,Tarde_Site_4,Secondary,GD Forest Reserve,Tarde,LaTarde 4,February,375,8.561631,-83.482734,0,0,0,0,405.4962254,0.405496225,Secondary,SEC,191.2295366,0.191229537,0.003745847,1,0,0.89913249,0.10086751,0.672880586,0.327119414,0.505206385,0.494793615,0.635631362,0.362571631,0.335152815,0.649964374,0.395589806,0.585049672,0.462826718,0.519933088,0.488282699,0.483665809,0.514990112,0.453468512,0.394617431,0.566985566,0.385378631,0.576119786,0,0,0,0,0,0,0,0,0,0.001581809,0.001154687,0.002292527,1,1,1,1,0.998202993,0.985117189,0.980639478,0.982759806,0.971948508,0.968458624,0.961602997,0.961498417,0,0.326984917,0.632119855,0.693092967,0.667228756,0.709027883,0.756849884,0.766631811,0.809928893,0.823178398,0.833549867,0.833743189
302,Tarde_Site_5,Old Growth,GD Forest Reserve,Tarde,LaTarde 5,February,258,8.575153,-83.483603,0,0,0,0,1698.070692,1.698070692,Grassland,GRA,355.4529426,0.355452943,0.006962692,0.030482949,0.969517051,0.23706154,0.76293846,0.447616416,0.552383584,0.619024802,0.368900729,0.263049947,0.682251628,0.666271818,0.240024072,0.725307496,0.206636905,0.708968048,0.240033795,0.699960501,0.272536181,0.630694586,0.314438792,0.325995996,0.62079992,0.326852355,0.591569913,0,0,0,0,0,0,0,0,0.000703871,0.000312764,0.001591623,0.00114724,1,1,1,0.987925531,0.945301575,0.90629589,0.931944401,0.949001843,0.972496682,0.945133378,0.946795916,0.918422268,0.13641696,0.54766909,0.687649017,0.718097322,0.771092656,0.834918001,0.74165757,0.738137015,0.706097083,0.845291689,0.852105559,0.944867458
303,Tarde_Site_6,Secondary,GD Forest Reserve,Tarde,LaTarde 6,February,182,8.57218,-83.485179,0,0,0,0,2103.566918,2.103566918,Grassland,GRA,1841.006626,1.841006626,0.036062049,1,0,0.909888059,0.039486131,0.540111206,0.28840349,0.510685089,0.402928405,0.374791924,0.576621076,0.573195925,0.394461119,0.649573237,0.316246045,0.617127517,0.329141245,0.663113849,0.304863836,0.606340543,0.340468169,0.353916291,0.601400685,0.347983365,0.585149439,0,0,0,0,0,0,0,0,0,0,0.00169215,0,1,0.94937419,0.828514696,0.913613494,0.951413,0.967657044,0.965819282,0.946268762,0.967977685,0.946808712,0.955316976,0.933132804,0,0.364567267,0.993669996,0.920995909,0.832231623,0.796921121,0.759722414,0.820736382,0.753811974,0.854379524,0.843108769,0.907929823
304,Tarde_Site_7,Secondary,GD Forest Reserve,Tarde,LaTarde 7,February,159,8.578907,-83.488793,0,0,34.89974,0.03489974,1369.289969,1.369289969,Secondary,SEC,1507.250106,1.507250106,0.029524352,1,0,0.984574371,0.015425629,0.877463998,0.122536001,0.774990861,0.215968626,0.293472353,0.646164451,0.597239013,0.335803701,0.579848722,0.359914427,0.623910097,0.334414797,0.710912321,0.248011193,0.661332558,0.287985356,0.32206955,0.615562363,0.342950978,0.575648513,0,0,0,0,0,0,0,0,0,0.001745073,0.000988444,0,1,1,0.999999999,0.990959487,0.939636804,0.933042714,0.939763149,0.958324894,0.958923514,0.949317914,0.937631913,0.918599491,0,0.079657519,0.371947529,0.571091609,0.811431827,0.855310631,0.853036885,0.793075241,0.735554727,0.820648335,0.874026959,0.941150558
305,Teak_Site_1,Teak,Unprotected,Teak 1,TEAK1S,July,24.935047,8.546107,-83.324431,2200.777163,2.200777163,588.3341404,0.58833414,34169.78227,34.16978227,Secondary,SEC,22390.06175,22.39006175,0.438581534,0,0,0.091297304,0,0.221713828,0,0.378545624,0,0,0.494796077,0.553146114,0,0.58292437,0,0.539195042,0,0.429900225,0,0.406356671,0.007261962,0.01974881,0.349545469,0.025602377,0.348498826,0,0,0,0,0,0,0,0.01461591,0.044120751,0.029804331,0.020964209,0.019856455,0,0.091297304,0.221713828,0.378545624,0.494796077,0.553146114,0.58292437,0.539195042,0.429900225,0.413618633,0.369294279,0.374101203,0,0,0.595850466,0.646287894,0.682942465,0.768533992,0.943380526,1.156576702,1.307958541,1.375702771,1.409809558,1.44520232
306,Teak_Site_2,Teak,Unprotected,Teak 1,TEAK2S,July,23.99243,8.541556,-83.322422,2307.872455,2.307872455,638.0691778,0.638069178,139791.5151,139.7915151,Secondary,SEC,10649.45419,10.64945419,0.208603889,0,0,0.061145701,0,0.211929153,0,0.301398719,0,0,0.350079648,0.387730813,0,0.408142881,0,0.411105705,0,0.472605502,0,0.419170415,0.010131234,0.023066514,0.388087568,0.028985107,0.374290541,0,0,0,0,0,0,0,0.000214505,0.039819908,0.027524119,0.027888597,0.019896838,0,0.061145701,0.211929153,0.301398719,0.350079648,0.387730813,0.408142881,0.411105705,0.472605502,0.429301649,0.411154082,0.403275648,0,0.30552908,0.529068553,0.663347648,0.693093018,0.687487476,0.91694175,1.232793112,1.533645461,1.492412942,1.464957707,1.401885027
307,Teak_Site_3,Teak,Unprotected,Teak,TEAK3SW,July,45.773624,8.429762,-83.295303,0,0,505.1125753,0.505112575,550.6124856,0.550612486,Grassland,SEC,10660.9176,10.6609176,0.208828437,0.182207752,0,0.558581915,0,0.764070789,0,0.757964344,0,0,0.675328467,0.641478353,0,0.553083912,0.039117114,0.558763894,0.059698176,0.564424472,0.075871721,0.489215297,0.097646489,0.126167219,0.426839525,0.141131376,0.391271728,0,0,0,0,0,0,0,0,0.0000754,0.001378235,0.001177651,0.001561976,0.182207752,0.558581915,0.764070789,0.757964344,0.675328467,0.641478353,0.592201026,0.61846207,0.640296193,0.586861786,0.553006744,0.532403104,0,0.230108391,0.516501463,0.656331424,0.758580988,0.915128732,1.076871215,1.268145593,1.476025333,1.477867802,1.375116519,1.334095355
308,Teak_Site_4,Teak,Unprotected,Teak,TEAK4 S,July,33.717178,8.432988,-83.292141,0,0,579.574361,0.579574361,0,0,Secondary,SEC,15292.6305,15.2926305,0.299555465,0,0,0.026850475,0,0.056015062,0,0.129216737,0,0,0.165433712,0.218686864,0,0.302449837,0,0.405275293,0,0.488761047,0.046636179,0.424701218,0.070238337,0.095006315,0.389251339,0.12034646,0.3573919,0,0,0,0,0,0,0,0,0,0,0.000775174,0.00154034,0,0.026850475,0.056015062,0.129216737,0.165433712,0.218686864,0.302449837,0.405275293,0.535397226,0.494939555,0.484257654,0.47773836,0.474724747,0.686267709,0.550609291,0.653147932,0.898284063,0.96430367,1.189646214,1.175466919,1.264424694,1.429069479,1.43485878,1.424984609
309,Teak_Site_5,Teak,Unprotected,Teak,TEAK5 NE,July,30.0151,8.437484,-83.291501,0,0,738.6740677,0.738674068,0,0,Secondary,GRA,15413.93575,15.41393575,0.301931619,0.014004379,0,0.061181413,0,0.080917106,0,0.130586926,0,0,0.21712537,0.281099363,0,0.304373428,0,0.370611022,0,0.421736613,0.043968545,0.388088323,0.061786153,0.081739454,0.367609352,0.104508905,0.342332523,0,0,0,0,0,0,0,0,0.0000754,0.001087683,0,0,0.014004379,0.061181413,0.080917106,0.130586926,0.21712537,0.281099363,0.304373428,0.370611022,0.465705158,0.449874476,0.449348806,0.446841428,0,0.367537886,0.825652935,0.617591703,1.091631668,1.1321202,1.12325301,1.060957757,1.389833908,1.293061491,1.210754448,1.388691074
310,Teak_Site_6,Teak,Unprotected,Teak,TEAK6NE,July,21.37775,8.438959,-83.287187,0,0,392.3319292,0.392331929,15230.25784,15.23025784,Teak,TK,15238.76104,15.23876104,0.298500258,0,0,0.09986458,0,0.213294375,0,0.220233835,0,0,0.195295759,0.255640992,0,0.377762482,0,0.342609341,0,0.330261468,0.009691974,0.320092121,0.039072032,0.05733403,0.32146446,0.07978512,0.308350849,0,0,0,0,0,0,0,0,0,0.000151923,0,0.000934512,0,0.09986458,0.213294375,0.220233835,0.195295759,0.255640992,0.377762482,0.342609341,0.339953442,0.359164153,0.37879849,0.388135969,0.073681941,0.847549072,1.000032869,1.098489338,1.195032425,1.197160041,1.201286938,1.161290816,1.501855923,1.381689901,1.250977987,1.407286251
311,Teak_Site_7,Teak,Unprotected,Teak,TEAK7 N,July,13.377303,8.427192,-83.279562,0,0,460.5138604,0.46051386,13256.89368,13.25689368,Secondary,SEC,15588.65137,15.58865137,0.305353988,0.016176626,0,0.154294082,0,0.237131099,0,0.195678455,0,0,0.144557127,0.17941355,0,0.153828485,0,0.122271847,0,0.191010895,0.020981999,0.264199831,0.028507517,0.046950722,0.280722837,0.071023753,0.281039565,0,0,0,0,0,0,0,0,0,0.0000393,0.000567788,0.000496087,0.016176626,0.154294082,0.237131099,0.195678455,0.144557127,0.17941355,0.153828485,0.122271847,0.211992894,0.292707348,0.327673559,0.352063318,0,0.324785323,0.653061374,0.632525542,0.561150868,0.707436212,1.10592945,1.324268155,1.534521779,1.406822464,1.437342287,1.431258837
312,Teak_Site_8,Teak,Unprotected,Teak,TEAK8 E,July,13.124537,8.438945,-83.282595,0,0,505.851297,0.505851297,12421.57181,12.42157181,Secondary,SEC,16936.58791,16.93658791,0.33175767,0,0,0.111019647,0,0.274148385,0,0.368811691,0,0,0.351211243,0.327935751,0,0.231012458,0,0.235319865,0,0.236963417,0.003724009,0.251862966,0.028706405,0.042752773,0.268162288,0.061645352,0.272996294,0,0,0,0,0,0,0,0,0,0.0000335,0,0,0,0.111019647,0.274148385,0.368811691,0.351211243,0.327935751,0.231012458,0.235319865,0.240687426,0.280569371,0.310915061,0.334641646,0.764504001,1.012826599,1.020642667,1.017937985,0.988401458,1.03015424,1.277838047,1.367529516,1.622188179,1.27336125,1.300360009,1.210168136
313,Tigre_Site_1,Secondary,GD Forest Reserve,Tigre,TIGRE 1 W,March,100.202042,8.525731,-83.409137,0,0,0,0,2936.687951,2.936687951,Grassland,TK,2610.054429,2.610054429,0.05112633,0.800724588,0.199275412,0.638445133,0.361554867,0.607482837,0.392517162,0.679133001,0.320866999,0.236146702,0.750464873,0.727626624,0.248351371,0.644431217,0.320563214,0.627841477,0.327716693,0.625845053,0.323512847,0.676452919,0.257744716,0.228210449,0.703868572,0.200158483,0.695427481,0,0,0,0,0,0,0,0.003015566,0.009253667,0.010392926,0.008902287,0.007655125,1,1,0.999999999,1,0.986611575,0.975977995,0.964994431,0.95555817,0.9493579,0.934197635,0.932079021,0.895585964,0.676073613,0.690053764,0.4685608,0.514478521,0.535158321,0.690869639,0.923478348,0.936975752,0.841799649,0.798294727,0.788708994,0.789041557
314,Tigre_Site_10,Old Growth,GD Forest Reserve,Tigre,TIGRE 10 NW,March,315.704102,8.513123,-83.41231,0,0,0,0,0,0,Secondary,SEC,0,0,0,0,1,0.025913957,0.974086043,0.328831226,0.671168774,0.542477112,0.457522888,0.411707523,0.588292477,0.58706187,0.412835493,0.623199934,0.356236177,0.583482117,0.386069201,0.633406687,0.322894465,0.654402648,0.303184485,0.247089625,0.702191388,0.248418461,0.691243591,0,0,0,0,0,0,0.000604611,0.004969688,0.015140434,0.01387161,0.01161688,0.011407207,1,1,1,1,1,0.999897363,0.979436111,0.969551318,0.956301152,0.957587133,0.949281013,0.939662052,0.499396289,0.654307566,0.669860738,0.627521251,0.619824988,0.672983579,0.750668493,0.809402508,0.859242195,0.854415919,0.840041803,0.940593684
315,Tigre_Site_11,Old Growth,GD Forest Reserve,Tigre,TIGRE 11 NE,March,315.759583,8.517458,-83.408545,0,0,0,0,0,0,Secondary,SEC,441.2400701,0.44124007,0.008643109,0.544448293,0.455551707,0.573300236,0.426699764,0.528851885,0.455212057,0.477075928,0.509517381,0.587495686,0.404963888,0.371829318,0.623345135,0.452281316,0.540895737,0.493502118,0.498891485,0.626492521,0.323545376,0.652233903,0.299551067,0.232921674,0.707172949,0.230813739,0.69355888,0,0,0,0,0,0,0.004678446,0,0.011311616,0.012955559,0.008554987,0.008854859,1,1,0.984063942,0.986593309,0.992459574,0.995174453,0.993177053,0.992393603,0.950037897,0.95178497,0.940094623,0.924372619,0,0.120238252,0.633347836,0.689534217,0.677474002,0.67886459,0.757759592,0.817036017,0.808166016,0.824632561,0.771199752,0.833268564
316,Tigre_Site_12,Old Growth,GD Forest Reserve,Tigre,TIGRE 12 W,March,175.208267,8.530305,-83.409578,0,0,0,0,2936.687951,2.936687951,Grassland,GRA,3904.463787,3.904463787,0.076481509,0.414722179,0.585277821,0.700727837,0.299272163,0.900146627,0.099853372,0.840957913,0.142652658,0.211617987,0.768291581,0.724992802,0.252800958,0.724811677,0.249179922,0.669332771,0.292259734,0.655894062,0.279694473,0.700724109,0.233520422,0.218435735,0.696673422,0.186816596,0.688304081,0,0,0,0,0,0,0,0,0.008668116,0.008285559,0.008528794,0.00629747,1,1,0.999999999,0.983610571,0.979909568,0.97779376,0.973991599,0.961592505,0.935588535,0.934244531,0.915109157,0.875120677,0.689190658,0.682362506,0.761113715,0.754446987,0.715404698,0.688224113,0.72953551,0.719760783,0.839570197,0.842714339,0.810045761,0.876415985
